Date,Origin_Prefecture,Destination_Prefecture,Vehicle_Type,Cargo_Weight_Tons,Status
2023-11-07,東京都,広島県,Large_Truck,3.3,Completed
2023-08-19,大阪府,東京都,Medium_Truck,16.5,On_Time
2023-07-15,広島県,北海道,Medium_Truck,1.3,Delayed
2023-08-23,東京都,愛知県,Refrigerated,16.8,Delayed
2023-02-25,愛知県,宮城県,Refrigerated,15.5,Delayed
2023-11-03,北海道,愛知県,Medium_Truck,5.2,Completed
2023-01-13,北海道,広島県,Large_Truck,3.7,Delayed
2023-10-19,愛知県,福岡県,Light_Van,13.4,Completed
2023-03-04,北海道,東京都,Large_Truck,19.3,Completed
2023-03-19,大阪府,宮城県,Medium_Truck,21.7,Delayed
2023-07-31,宮城県,愛知県,Large_Truck,13.6,Completed
2023-08-11,東京都,大阪府,Large_Truck,1.8,Completed
2023-09-27,東京都,愛知県,Light_Van,9.6,On_Time
2023-06-28,東京都,北海道,Medium_Truck,22.5,Completed
2024-01-01,北海道,宮城県,Large_Truck,11.2,On_Time
2023-07-29,大阪府,宮城県,Light_Van,14.0,Delayed
2023-11-17,愛知県,北海道,Refrigerated,22.4,On_Time
2023-11-05,愛知県,福岡県,Light_Van,12.9,On_Time
2023-04-28,大阪府,福岡県,Light_Van,11.3,On_Time
2023-12-13,北海道,福岡県,Light_Van,25.5,Completed
2024-01-09,北海道,福岡県,Light_Van,2.9,Completed
2023-02-04,東京都,福岡県,Large_Truck,2.4,On_Time
2023-03-23,東京都,広島県,Refrigerated,9.9,On_Time
2023-03-22,福岡県,北海道,Light_Van,33.3,Completed
2023-11-07,大阪府,広島県,Refrigerated,21.7,On_Time
2023-06-25,宮城県,福岡県,Medium_Truck,9.2,Delayed
2024-01-14,大阪府,福岡県,Large_Truck,19.6,Delayed
2023-11-07,福岡県,広島県,Light_Van,19.7,Completed
2023-01-17,広島県,東京都,Large_Truck,20.6,Delayed
2023-02-27,福岡県,大阪府,Light_Van,11.8,Completed
2023-04-22,東京都,宮城県,Large_Truck,8.5,Delayed
2023-10-24,愛知県,東京都,Large_Truck,14.1,On_Time
2023-10-22,東京都,宮城県,Refrigerated,9.3,On_Time
2023-01-12,愛知県,福岡県,Large_Truck,24.3,Delayed
2023-10-07,北海道,広島県,Large_Truck,13.4,On_Time
2024-01-14,愛知県,宮城県,Large_Truck,8.5,Completed
2023-02-16,北海道,福岡県,Medium_Truck,9.3,Delayed
2024-02-04,宮城県,愛知県,Medium_Truck,3.3,Completed
2023-02-11,愛知県,宮城県,Medium_Truck,18.2,Completed
2023-12-01,大阪府,愛知県,Medium_Truck,37.2,Delayed
2024-01-17,宮城県,広島県,Large_Truck,17.4,Delayed
2023-09-12,愛知県,広島県,Large_Truck,9.8,On_Time
2023-07-11,福岡県,愛知県,Large_Truck,23.8,On_Time
2023-02-01,福岡県,宮城県,Large_Truck,12.8,On_Time
2023-02-08,福岡県,大阪府,Medium_Truck,13.3,Delayed
2023-07-21,大阪府,福岡県,Medium_Truck,20.9,Completed
2023-01-01,東京都,宮城県,Medium_Truck,10.3,Delayed
2023-03-19,宮城県,愛知県,Light_Van,5.8,On_Time
2024-01-12,東京都,広島県,Medium_Truck,7.2,Delayed
2023-06-07,東京都,広島県,Refrigerated,19.3,Delayed
2024-02-05,広島県,宮城県,Large_Truck,18.6,On_Time
2023-10-02,東京都,北海道,Medium_Truck,15.4,Delayed
2023-08-02,広島県,大阪府,Refrigerated,17.2,On_Time
2023-08-03,東京都,大阪府,Light_Van,14.3,On_Time
2023-03-07,北海道,愛知県,Refrigerated,13.4,On_Time
2023-01-16,北海道,大阪府,Light_Van,5.9,Completed
2023-08-25,北海道,広島県,Medium_Truck,14.0,On_Time
2024-01-23,北海道,大阪府,Large_Truck,8.0,Delayed
2023-01-18,宮城県,大阪府,Medium_Truck,15.0,Delayed
2023-11-01,福岡県,愛知県,Light_Van,21.2,Delayed
2023-02-18,愛知県,大阪府,Medium_Truck,11.0,Delayed
2024-02-01,東京都,北海道,Large_Truck,24.0,On_Time
2023-06-30,大阪府,東京都,Large_Truck,23.9,On_Time
2023-07-04,東京都,宮城県,Refrigerated,22.0,On_Time
2023-03-04,北海道,大阪府,Refrigerated,33.4,Delayed
2023-12-25,愛知県,東京都,Large_Truck,29.4,On_Time
2024-01-25,愛知県,大阪府,Large_Truck,18.4,On_Time
2023-06-22,福岡県,広島県,Medium_Truck,7.2,On_Time
2023-04-14,宮城県,東京都,Refrigerated,14.4,Delayed
2023-07-26,大阪府,広島県,Light_Van,4.8,Delayed
2023-12-19,北海道,東京都,Refrigerated,10.0,Completed
2023-12-10,広島県,北海道,Light_Van,9.2,Delayed
2023-10-06,東京都,愛知県,Large_Truck,5.9,On_Time
2024-01-31,広島県,福岡県,Medium_Truck,1.2,Delayed
2023-05-09,広島県,大阪府,Light_Van,16.3,Completed
2023-10-22,福岡県,広島県,Light_Van,11.8,Delayed
2023-03-31,福岡県,東京都,Refrigerated,14.2,On_Time
2023-04-14,広島県,東京都,Large_Truck,3.9,Delayed
2024-01-27,広島県,東京都,Refrigerated,1.6,On_Time
2023-11-14,東京都,愛知県,Refrigerated,23.2,Completed
2023-10-31,宮城県,福岡県,Refrigerated,3.2,Completed
2024-01-04,東京都,大阪府,Large_Truck,10.0,Completed
2023-05-05,大阪府,宮城県,Medium_Truck,9.2,Delayed
2023-03-11,福岡県,広島県,Medium_Truck,12.9,On_Time
2023-11-02,愛知県,東京都,Light_Van,8.1,Delayed
2023-08-26,愛知県,北海道,Medium_Truck,6.1,On_Time
2023-09-15,愛知県,福岡県,Light_Van,2.8,On_Time
2023-09-11,北海道,広島県,Large_Truck,5.8,On_Time
2023-11-14,東京都,北海道,Refrigerated,4.6,Completed
2023-10-23,大阪府,福岡県,Large_Truck,4.9,On_Time
2023-07-01,大阪府,広島県,Refrigerated,17.7,Delayed
2023-12-24,北海道,東京都,Refrigerated,15.2,Completed
2023-05-20,広島県,大阪府,Refrigerated,2.0,On_Time
2023-01-30,宮城県,大阪府,Light_Van,8.4,Delayed
2023-06-26,福岡県,北海道,Large_Truck,18.8,Completed
2023-04-06,北海道,宮城県,Refrigerated,23.7,Completed
2023-09-26,愛知県,大阪府,Large_Truck,18.5,Completed
2023-11-29,広島県,大阪府,Large_Truck,20.5,Delayed
2023-05-24,大阪府,愛知県,Large_Truck,18.5,On_Time
2023-02-19,東京都,大阪府,Light_Van,24.5,Delayed
2024-01-23,愛知県,大阪府,Medium_Truck,12.5,Completed
2023-06-10,大阪府,愛知県,Refrigerated,19.4,On_Time
2024-01-11,愛知県,大阪府,Light_Van,8.2,Completed
2023-07-08,広島県,愛知県,Large_Truck,16.6,Delayed
2023-08-14,広島県,大阪府,Refrigerated,2.5,Delayed
2023-08-03,愛知県,東京都,Refrigerated,24.5,Delayed
2023-07-17,大阪府,愛知県,Refrigerated,11.2,Completed
2023-06-12,北海道,東京都,Medium_Truck,7.8,Delayed
2023-03-05,広島県,福岡県,Refrigerated,34.6,Delayed
2023-05-04,福岡県,宮城県,Light_Van,6.4,Completed
2023-11-25,福岡県,宮城県,Refrigerated,9.3,On_Time
2023-06-03,大阪府,福岡県,Light_Van,9.9,Delayed
2023-09-28,大阪府,北海道,Medium_Truck,1.6,Completed
2023-03-09,宮城県,東京都,Refrigerated,4.0,On_Time
2023-04-17,大阪府,愛知県,Refrigerated,1.7,On_Time
2023-07-22,愛知県,広島県,Medium_Truck,18.6,On_Time
2023-12-31,愛知県,宮城県,Large_Truck,3.4,On_Time
2023-10-30,北海道,大阪府,Refrigerated,13.5,On_Time
2023-06-24,愛知県,大阪府,Refrigerated,16.0,Delayed
2023-07-03,大阪府,北海道,Medium_Truck,4.2,Delayed
2023-09-21,宮城県,北海道,Refrigerated,11.7,Completed
2023-05-17,宮城県,東京都,Large_Truck,22.6,On_Time
2023-10-03,北海道,愛知県,Medium_Truck,21.8,Delayed
2023-03-15,大阪府,東京都,Large_Truck,32.1,Completed
2024-01-09,東京都,大阪府,Large_Truck,16.9,Completed
2023-07-10,愛知県,東京都,Light_Van,21.2,On_Time
2023-02-11,福岡県,大阪府,Medium_Truck,3.7,Delayed
2023-08-16,愛知県,東京都,Refrigerated,9.2,On_Time
2023-02-18,福岡県,愛知県,Large_Truck,4.0,Delayed
2023-05-18,福岡県,宮城県,Light_Van,12.2,On_Time
2024-01-23,東京都,広島県,Light_Van,15.9,On_Time
2023-07-05,東京都,福岡県,Medium_Truck,10.4,On_Time
2024-01-19,福岡県,大阪府,Large_Truck,11.1,Delayed
2023-06-04,北海道,東京都,Refrigerated,16.5,Completed
2023-05-15,広島県,北海道,Refrigerated,9.8,Delayed
2023-05-27,北海道,愛知県,Medium_Truck,12.9,Delayed
2023-02-05,愛知県,福岡県,Refrigerated,21.6,On_Time
2023-06-25,広島県,福岡県,Medium_Truck,6.7,Completed
2023-04-17,福岡県,大阪府,Large_Truck,5.8,Delayed
2023-12-29,東京都,宮城県,Medium_Truck,34.9,Completed
2023-08-19,北海道,愛知県,Medium_Truck,13.1,On_Time
2023-03-11,宮城県,大阪府,Medium_Truck,15.1,On_Time
2023-06-01,愛知県,福岡県,Refrigerated,10.5,Completed
2023-01-03,北海道,宮城県,Refrigerated,22.5,On_Time
2023-05-03,大阪府,広島県,Medium_Truck,6.5,Delayed
2023-01-19,東京都,大阪府,Refrigerated,16.3,On_Time
2023-07-29,東京都,北海道,Medium_Truck,17.0,On_Time
2023-11-10,大阪府,宮城県,Large_Truck,13.7,On_Time
2023-08-26,北海道,大阪府,Refrigerated,13.6,On_Time
2023-12-06,広島県,北海道,Refrigerated,6.0,Delayed
2023-07-09,東京都,広島県,Medium_Truck,8.0,Completed
2023-07-10,北海道,大阪府,Large_Truck,21.0,Delayed
2023-08-03,福岡県,愛知県,Light_Van,3.1,On_Time
2023-07-04,愛知県,大阪府,Medium_Truck,14.6,Delayed
2023-05-13,愛知県,福岡県,Light_Van,4.5,On_Time
2023-05-17,愛知県,宮城県,Light_Van,20.8,Completed
2023-02-04,広島県,愛知県,Light_Van,22.3,Delayed
2023-07-14,宮城県,北海道,Large_Truck,7.9,On_Time
2024-01-21,宮城県,愛知県,Large_Truck,20.0,On_Time
2023-01-13,愛知県,北海道,Medium_Truck,23.4,Delayed
2023-02-22,北海道,宮城県,Light_Van,7.3,Delayed
2023-05-16,北海道,東京都,Light_Van,7.9,On_Time
2023-01-23,宮城県,東京都,Large_Truck,21.6,On_Time
2023-08-25,広島県,福岡県,Refrigerated,22.7,On_Time
2023-08-10,宮城県,大阪府,Light_Van,15.8,Completed
2023-03-17,北海道,愛知県,Light_Van,33.5,Completed
2023-04-08,東京都,宮城県,Large_Truck,16.9,Completed
2023-08-10,広島県,福岡県,Light_Van,11.7,On_Time
2023-05-06,宮城県,広島県,Refrigerated,11.4,Completed
2023-04-09,広島県,福岡県,Light_Van,24.9,Completed
2023-10-11,福岡県,東京都,Large_Truck,23.2,On_Time
2023-12-01,大阪府,東京都,Light_Van,13.4,Completed
2023-11-29,北海道,宮城県,Medium_Truck,7.9,Completed
2023-06-07,東京都,広島県,Light_Van,21.6,Completed
2023-04-13,宮城県,北海道,Medium_Truck,10.4,On_Time
2023-08-11,愛知県,宮城県,Refrigerated,15.6,On_Time
2024-01-10,宮城県,東京都,Refrigerated,21.2,Completed
2023-06-02,宮城県,広島県,Large_Truck,13.6,Delayed
2024-01-20,大阪府,宮城県,Light_Van,14.6,Completed
2023-10-07,北海道,宮城県,Large_Truck,15.7,Delayed
2023-11-27,大阪府,福岡県,Light_Van,6.8,Completed
2023-11-08,広島県,宮城県,Large_Truck,12.5,On_Time
2023-07-08,広島県,大阪府,Light_Van,4.9,Completed
2023-12-26,福岡県,愛知県,Light_Van,1.6,On_Time
2023-05-03,東京都,宮城県,Refrigerated,16.2,Completed
2023-03-25,北海道,福岡県,Refrigerated,7.4,Completed
2023-04-05,北海道,東京都,Large_Truck,7.5,On_Time
2023-12-04,東京都,愛知県,Light_Van,7.6,Delayed
2023-03-11,福岡県,北海道,Large_Truck,9.1,On_Time
2023-11-05,北海道,福岡県,Refrigerated,9.3,Delayed
2024-01-04,福岡県,広島県,Large_Truck,20.3,Completed
2023-08-26,福岡県,大阪府,Medium_Truck,13.7,On_Time
2023-11-19,北海道,大阪府,Large_Truck,7.9,On_Time
2023-04-01,広島県,北海道,Medium_Truck,3.2,Delayed
2023-01-04,愛知県,大阪府,Refrigerated,12.8,On_Time
2023-06-09,大阪府,東京都,Large_Truck,18.8,On_Time
2023-01-31,愛知県,広島県,Refrigerated,18.2,On_Time
2023-02-24,宮城県,東京都,Refrigerated,5.1,Delayed
2023-03-03,広島県,愛知県,Refrigerated,13.7,On_Time
2023-01-12,愛知県,広島県,Light_Van,4.1,Completed
2023-01-28,福岡県,大阪府,Large_Truck,5.2,Completed
2023-02-15,大阪府,東京都,Medium_Truck,3.9,Completed
2023-11-02,大阪府,愛知県,Large_Truck,5.7,On_Time
2023-12-21,広島県,愛知県,Large_Truck,5.8,On_Time
2023-02-24,宮城県,北海道,Medium_Truck,8.2,Delayed
2023-06-12,北海道,東京都,Medium_Truck,14.4,Delayed
2023-05-14,北海道,愛知県,Light_Van,8.2,On_Time
2023-03-09,大阪府,福岡県,Medium_Truck,37.2,Delayed
2023-06-12,東京都,大阪府,Medium_Truck,19.7,On_Time
2023-01-07,大阪府,東京都,Medium_Truck,22.2,Delayed
2023-08-29,広島県,愛知県,Large_Truck,22.9,On_Time
2023-12-07,大阪府,広島県,Medium_Truck,26.3,Delayed
2023-04-09,宮城県,大阪府,Large_Truck,7.9,Completed
2023-07-05,大阪府,東京都,Light_Van,17.1,Delayed
2023-06-24,北海道,福岡県,Refrigerated,20.5,Completed
2023-04-07,東京都,北海道,Refrigerated,2.6,On_Time
2023-11-05,広島県,大阪府,Medium_Truck,18.5,On_Time
2023-10-26,東京都,大阪府,Large_Truck,14.0,On_Time
2023-04-10,大阪府,愛知県,Light_Van,4.1,On_Time
2023-11-19,福岡県,大阪府,Medium_Truck,9.3,Delayed
2023-01-29,広島県,福岡県,Refrigerated,9.5,Completed
2023-04-25,東京都,広島県,Medium_Truck,18.4,Delayed
2023-02-13,福岡県,東京都,Refrigerated,9.4,On_Time
2023-12-30,北海道,広島県,Medium_Truck,22.0,On_Time
2023-11-19,福岡県,大阪府,Light_Van,21.7,Delayed
2023-01-20,北海道,愛知県,Medium_Truck,18.3,On_Time
2023-04-03,北海道,宮城県,Large_Truck,17.5,Completed
2023-08-22,福岡県,大阪府,Refrigerated,13.8,On_Time
2023-03-14,北海道,広島県,Light_Van,30.9,Delayed
2023-01-20,宮城県,愛知県,Refrigerated,19.6,Completed
2024-02-04,宮城県,大阪府,Large_Truck,9.9,On_Time
2023-01-05,大阪府,北海道,Light_Van,9.1,Delayed
2023-10-25,東京都,広島県,Medium_Truck,12.6,Completed
2023-08-29,福岡県,広島県,Large_Truck,5.3,Completed
2023-12-08,大阪府,愛知県,Refrigerated,28.7,Completed
2024-02-02,宮城県,広島県,Light_Van,6.9,Completed
2023-05-03,北海道,愛知県,Refrigerated,22.6,Delayed
2023-07-01,大阪府,北海道,Medium_Truck,6.5,On_Time
2023-01-24,北海道,宮城県,Large_Truck,18.7,On_Time
2023-01-15,東京都,愛知県,Large_Truck,6.4,Delayed
2023-02-17,広島県,大阪府,Light_Van,9.1,Delayed
2023-07-27,愛知県,福岡県,Light_Van,22.4,Delayed
2024-01-16,広島県,宮城県,Medium_Truck,21.3,Delayed
2023-10-20,福岡県,宮城県,Medium_Truck,11.4,On_Time
2023-05-23,愛知県,東京都,Medium_Truck,1.5,Delayed
2023-02-28,宮城県,北海道,Large_Truck,10.2,Delayed
2023-08-26,愛知県,宮城県,Refrigerated,23.3,Completed
2023-09-27,愛知県,広島県,Light_Van,23.3,Completed
2023-05-17,愛知県,宮城県,Light_Van,21.2,Completed
2024-02-03,北海道,広島県,Light_Van,7.6,On_Time
2023-04-08,愛知県,大阪府,Medium_Truck,24.0,On_Time
2023-03-14,東京都,宮城県,Light_Van,16.4,Delayed
2023-08-06,大阪府,東京都,Large_Truck,17.2,Delayed
2023-06-15,東京都,宮城県,Light_Van,25.0,Delayed
2023-06-04,愛知県,大阪府,Large_Truck,18.7,Completed
2023-02-02,宮城県,広島県,Light_Van,7.6,Delayed
2023-06-10,北海道,福岡県,Large_Truck,18.2,Completed
2023-02-21,大阪府,福岡県,Refrigerated,5.1,Delayed
2023-06-13,福岡県,大阪府,Medium_Truck,7.5,Completed
2023-10-19,東京都,宮城県,Large_Truck,17.4,On_Time
2024-02-04,福岡県,宮城県,Medium_Truck,8.8,On_Time
2023-10-20,広島県,大阪府,Large_Truck,8.9,On_Time
2023-09-16,広島県,東京都,Large_Truck,3.8,Delayed
2023-07-11,広島県,宮城県,Light_Van,11.9,Delayed
2023-06-26,東京都,愛知県,Medium_Truck,15.3,Delayed
2023-01-16,愛知県,大阪府,Large_Truck,23.5,Delayed
2023-01-22,大阪府,愛知県,Medium_Truck,6.4,Completed
2023-11-05,広島県,宮城県,Large_Truck,21.2,Delayed
2023-07-07,愛知県,福岡県,Large_Truck,1.7,Completed
2023-10-20,広島県,北海道,Medium_Truck,12.0,Delayed
2023-12-13,広島県,愛知県,Large_Truck,5.1,Completed
2023-09-06,大阪府,北海道,Medium_Truck,8.6,On_Time
2023-09-10,東京都,愛知県,Medium_Truck,20.6,Completed
2023-06-10,宮城県,愛知県,Large_Truck,6.0,Delayed
2023-03-02,東京都,福岡県,Light_Van,30.4,On_Time
2023-08-22,宮城県,広島県,Medium_Truck,1.0,Completed
2023-01-26,東京都,大阪府,Light_Van,1.0,On_Time
2023-12-20,福岡県,東京都,Large_Truck,20.1,On_Time
2024-01-19,東京都,愛知県,Large_Truck,21.7,On_Time
2023-10-24,広島県,福岡県,Large_Truck,2.9,Completed
2023-09-12,北海道,宮城県,Light_Van,8.5,Completed
2023-03-20,東京都,愛知県,Light_Van,24.4,Completed
2023-11-29,宮城県,福岡県,Light_Van,13.3,Delayed
2023-04-15,大阪府,北海道,Medium_Truck,9.2,Delayed
2023-01-28,北海道,広島県,Light_Van,22.9,On_Time
2023-03-26,北海道,東京都,Light_Van,17.6,Delayed
2023-02-03,東京都,北海道,Medium_Truck,22.7,Delayed
2023-12-13,福岡県,東京都,Medium_Truck,15.1,Delayed
2023-09-23,広島県,北海道,Medium_Truck,18.0,Completed
2023-02-20,宮城県,東京都,Medium_Truck,15.2,On_Time
2023-12-03,愛知県,福岡県,Large_Truck,33.4,Delayed
2023-06-27,大阪府,宮城県,Large_Truck,13.9,On_Time
2023-01-15,北海道,福岡県,Large_Truck,23.5,Completed
2023-10-08,北海道,宮城県,Medium_Truck,19.6,Delayed
2023-06-11,大阪府,北海道,Large_Truck,3.7,Delayed
2023-01-25,大阪府,福岡県,Light_Van,17.7,On_Time
2023-09-18,大阪府,東京都,Light_Van,22.1,On_Time
2023-12-22,北海道,東京都,Large_Truck,11.2,On_Time
2023-09-10,北海道,福岡県,Refrigerated,10.9,On_Time
2023-09-27,福岡県,宮城県,Medium_Truck,20.1,Completed
2023-04-01,宮城県,愛知県,Large_Truck,3.2,Delayed
2023-01-01,広島県,東京都,Light_Van,10.2,On_Time
2023-10-03,北海道,愛知県,Large_Truck,10.8,Delayed
2023-03-20,東京都,愛知県,Refrigerated,24.6,On_Time
2023-02-16,愛知県,福岡県,Large_Truck,23.0,Delayed
2023-05-18,愛知県,大阪府,Medium_Truck,22.2,On_Time
2023-04-04,広島県,福岡県,Large_Truck,24.6,Completed
2023-01-17,宮城県,東京都,Large_Truck,7.7,On_Time
2023-11-13,北海道,東京都,Medium_Truck,24.9,On_Time
2023-12-06,北海道,広島県,Light_Van,13.9,Completed
2023-08-31,宮城県,北海道,Light_Van,2.5,On_Time
2023-11-16,福岡県,愛知県,Large_Truck,6.9,Delayed
2023-05-17,大阪府,宮城県,Medium_Truck,11.3,Delayed
2023-10-29,東京都,大阪府,Light_Van,19.4,Completed
2023-06-30,東京都,福岡県,Large_Truck,18.6,Delayed
2023-12-17,北海道,広島県,Refrigerated,22.9,On_Time
2023-01-02,広島県,北海道,Light_Van,17.2,On_Time
2023-11-23,大阪府,愛知県,Light_Van,19.0,Delayed
2023-04-25,愛知県,大阪府,Refrigerated,10.4,Completed
2023-09-06,宮城県,福岡県,Large_Truck,6.5,Delayed
2023-03-10,愛知県,大阪府,Large_Truck,37.3,On_Time
2023-03-27,福岡県,東京都,Light_Van,7.3,Completed
2023-12-03,広島県,東京都,Medium_Truck,13.0,Completed
2023-05-08,愛知県,東京都,Light_Van,12.5,On_Time
2023-07-31,愛知県,福岡県,Medium_Truck,1.6,On_Time
2023-10-30,東京都,大阪府,Large_Truck,16.0,On_Time
2023-01-05,福岡県,大阪府,Large_Truck,21.6,Delayed
2023-02-10,大阪府,愛知県,Medium_Truck,21.8,Delayed
2023-10-13,愛知県,東京都,Medium_Truck,2.4,Delayed
2023-02-20,北海道,愛知県,Large_Truck,21.5,On_Time
2023-02-06,福岡県,広島県,Refrigerated,8.2,Delayed
2023-12-10,愛知県,北海道,Light_Van,11.0,Completed
2023-07-25,愛知県,福岡県,Refrigerated,13.5,Completed
2023-07-13,愛知県,福岡県,Light_Van,23.2,Completed
2023-08-08,東京都,福岡県,Large_Truck,22.5,Delayed
2023-10-11,大阪府,北海道,Refrigerated,9.0,On_Time
2023-02-12,大阪府,愛知県,Light_Van,19.9,On_Time
2024-01-31,広島県,宮城県,Light_Van,6.6,Delayed
2023-09-01,北海道,宮城県,Medium_Truck,19.4,Delayed
2023-01-11,東京都,北海道,Light_Van,1.0,On_Time
2023-08-08,大阪府,広島県,Medium_Truck,24.3,Completed
2024-02-03,宮城県,北海道,Large_Truck,5.2,On_Time
2023-11-05,福岡県,愛知県,Light_Van,6.0,Completed
2023-03-10,福岡県,宮城県,Medium_Truck,27.3,Completed
2023-06-11,福岡県,愛知県,Refrigerated,11.4,Delayed
2023-10-07,北海道,宮城県,Large_Truck,21.4,On_Time
2023-12-05,広島県,愛知県,Light_Van,1.9,On_Time
2023-06-26,福岡県,北海道,Light_Van,13.4,Completed
2024-01-28,大阪府,愛知県,Large_Truck,20.9,Delayed
2024-02-03,愛知県,広島県,Large_Truck,1.9,Completed
2023-11-16,大阪府,宮城県,Medium_Truck,1.3,Completed
2023-05-06,北海道,宮城県,Light_Van,21.2,Delayed
2023-07-26,福岡県,広島県,Refrigerated,19.0,On_Time
2023-09-13,愛知県,大阪府,Light_Van,6.0,Delayed
2023-11-06,福岡県,北海道,Large_Truck,16.1,Completed
2023-09-29,大阪府,愛知県,Medium_Truck,4.8,Completed
2023-02-28,東京都,北海道,Medium_Truck,2.9,On_Time
2023-06-22,東京都,広島県,Light_Van,21.9,Delayed
2023-01-18,愛知県,東京都,Medium_Truck,3.2,On_Time
2023-11-16,宮城県,広島県,Medium_Truck,6.3,Completed
2023-06-29,広島県,北海道,Refrigerated,14.9,Completed
2023-09-23,東京都,福岡県,Refrigerated,7.6,On_Time
2023-10-24,北海道,宮城県,Large_Truck,2.2,On_Time
2023-01-19,大阪府,東京都,Light_Van,7.9,Completed
